accession,collection_date,isolation_source,isolation_taxa,city,county,state,FIPS,region_name,district_name,latitude,longitude,data_source
W250,3-Aug-17,mosquito,Culex pipiens,Turlock,Stanislaus,California,6099,West,Pacific,37.517,-120.824,WN4K
W721,3-Aug-17,mosquito,Culex tarsalis,Elk Grove,Sacramento,California,6067,West,Pacific,38.334,-121.444,WN4K
W780,3-Aug-17,bird,Western Bluebird,Rancho Cordova,Sacramento,California,6067,West,Pacific,38.594,-121.275,WN4K
W592,4-Aug-17,bird,Corvus brachyrhynchos,San_Diego,San Diego,California,6073,West,Pacific,32.5518614,-116.9357264,WN4K
W722,8-Aug-17,mosquito,Culex tarsalis,Davis,Yolo,California,6113,West,Pacific,38.551,-121.689,WN4K
W593,15-Aug-17,bird,Corvus brachyrhynchos,Escondido,San Diego,California,6073,West,Pacific,33.0938898,-117.0012939,WN4K
W723,22-Aug-17,mosquito,Culex pipiens,Florin,Sacramento,California,6067,West,Pacific,38.489,-121.395,WN4K
W594,24-Aug-17,bird,Corvus brachyrhynchos,San_Diego,San Diego,California,6073,West,Pacific,33.02970928,-117.0835531,WN4K
W098,28-Aug-17,mosquito,Culex stigmatosoma,El_Cajon,San Diego,California,6073,West,Pacific,32.8013162,-116.8756529,WN4K
W099,28-Aug-17,mosquito,Culex quinquefasciatus,San_Diego,San Diego,California,6073,West,Pacific,32.9125804,-117.0808719,WN4K
W173,28-Aug-17,bird,Corvus brachyrhynchos,Simi_Valley,Ventura,California,6111,West,Pacific,34.273,-118.668,WN4K
W172,30-Aug-17,bird,Pica nuttalli,Chico,Butte,California,6007,West,Pacific,39.859,-122.001,WN4K
W174,31-Aug-17,bird,Pica nuttalli,Chico,Butte,California,6007,West,Pacific,39.859,-122.001,WN4K
W724,6-Sep-17,mosquito,Culex pipiens,Elk Grove,Sacramento,California,6067,West,Pacific,38.361,-121.414,WN4K
W781,8-Sep-17,bird,Corvus brachyrhynchos,Elk Grove,Sacramento,California,6067,West,Pacific,38.306,-121.403,WN4K
W595,11-Sep-17,bird,Corvus brachyrhynchos,Escondido,San Diego,California,6073,West,Pacific,33.0910338,-116.9990022,WN4K
W725,12-Sep-17,mosquito,Culex pipiens,Sacramento,Yolo,California,6113,West,Pacific,38.543,-121.55,WN4K
W726,12-Sep-17,mosquito,Culex pipiens,Sacramento,Yolo,California,6113,West,Pacific,38.543,-121.55,WN4K
W782,17-Sep-17,bird,Aphelocoma californica,Davis,Yolo,California,6113,West,Pacific,38.557,-121.79,WN4K
W095,5-Oct-17,bird,Corvus brachyrhynchos,Descanso,San Diego,California,6073,West,Pacific,32.8566652,-116.6262314,WN4K
W100,5-Oct-17,mosquito,Culex quinquefasciatus,San_Diego,San Diego,California,6073,West,Pacific,32.7372059,-117.09809,WN4K
W096,16-Oct-17,bird,Aphelocoma californica,Santa_Ysabel,San Diego,California,6073,West,Pacific,33.2144505,-116.6921548,WN4K
W097,19-Oct-17,bird,Corvus brachyrhynchos,Imperial_Beach,San Diego,California,6073,West,Pacific,32.5748002,-117.1248538,WN4K
DQ080059,1-Jan-03,bird,Pica nuttalli,Sacramento,Sacramento,California,6067,West,Pacific,,,PMID6494762
DQ080058,1-Jan-03,bird,Corvus ,Arcadia,Los Angeles,California,6037,West,Pacific,,,PMID6494762
DQ080057,1-Jan-03,bird,Corvus ,Arcadia,Los Angeles,California,6037,West,Pacific,,,PMID6494762
DQ080056,1-Jan-03,mosquito,Culex tarsalis,,Imperial,California,6025,West,Pacific,,,PMID6494762
DQ080055,1-Jan-03,mosquito,Culex tarsalis,,Imperial,California,6025,West,Pacific,,,PMID6494762
DQ080054,1-Jan-03,mosquito,Culex quinquefasciatus,,Los Angeles,California,6037,West,Pacific,,,PMID6494762
JF703164,1-Jan-03,mosquito,Culex tarsalis,,Imperial,California,6025,West,Pacific,,,PMID21775581
JF703162,1-Jul-03,mosquito,Culex tarsalis,,Imperial,California,6025,West,Pacific,,,PMID21775581
JF703161,2-Jul-04,mosquito,Culex tarsalis,,Riverside,California,6065,West,Pacific,,,PMID21775581
JF703163,8-Nov-05,mosquito,Culex tarsalis,,Riverside,California,6065,West,Pacific,,,PMID21775581
W1750,22-Jul-13,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.412,-104.989,WN4K
W1751,22-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.444,-105.022,WN4K
W1752,22-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.401,-105.137,WN4K
W1753,22-Jul-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.029,WN4K
W1754,22-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.481,-105.039,WN4K
W1755,22-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.499,-105.03,WN4K
W1756,22-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.388,-105.108,WN4K
W1757,22-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.588,-105.105,WN4K
W1758,22-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.434,-105.104,WN4K
W1759,22-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.5,-105.063,WN4K
W1760,29-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.444,-105.022,WN4K
W1761,29-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.506,-105.039,WN4K
W1762,29-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.53,-105.065,WN4K
W1763,29-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.547,-105.034,WN4K
W1764,29-Jul-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.397,-105.021,WN4K
W1765,29-Jul-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.516,-105.085,WN4K
W1766,5-Aug-13,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.404,-105.089,WN4K
W1767,5-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.51,-105.069,WN4K
W1768,5-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.484,-105.105,WN4K
W1769,12-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.603,-105.066,WN4K
W1770,12-Aug-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.4,-105.042,WN4K
W1771,12-Aug-13,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.4,-105.042,WN4K
W1772,12-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.02,WN4K
W1773,12-Aug-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.499,-105.012,WN4K
W1774,12-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.543,-105.046,WN4K
W1775,12-Aug-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.367,-105.074,WN4K
W1776,12-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.532,-105.088,WN4K
W1777,19-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.592,-105.066,WN4K
W1778,19-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.57,-105.071,WN4K
W1779,19-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.506,-105.039,WN4K
W1780,19-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.573,-105.139,WN4K
W1781,26-Aug-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.429,-105.058,WN4K
W1782,26-Aug-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.559,-105.023,WN4K
W1783,26-Aug-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.584,-105.065,WN4K
W1784,26-Aug-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.564,-105.007,WN4K
W1785,26-Aug-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.404,-105.071,WN4K
W1786,26-Aug-13,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.436,-105.084,WN4K
W1787,26-Aug-13,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1788,26-Aug-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.535,-105.037,WN4K
W1789,2-Sep-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.599,-105.006,WN4K
W1790,2-Sep-13,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.517,-105.098,WN4K
W1791,28-Jul-14,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.397,-105.021,WN4K
W1792,4-Aug-14,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.499,-105.012,WN4K
W1793,4-Aug-14,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.481,-105.039,WN4K
W1794,4-Aug-14,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.506,-105.039,WN4K
W1795,11-Aug-14,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.603,-105.066,WN4K
W1796,11-Aug-14,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.416,-105.045,WN4K
W1798,11-Aug-14,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.421,-105.058,WN4K
W1799,11-Aug-14,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.51,-105.069,WN4K
W1800,18-Aug-14,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.592,-105.066,WN4K
W1801,18-Aug-14,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.547,-105.034,WN4K
W1802,18-Aug-14,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.379,-105.12,WN4K
W1803,25-Aug-14,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.444,-105.022,WN4K
W1804,29-Jun-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.029,WN4K
W1805,27-Jul-15,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.547,-105.034,WN4K
W1806,3-Aug-15,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.603,-105.066,WN4K
W1807,3-Aug-15,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.374,-105.113,WN4K
W1808,10-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.584,-105.065,WN4K
W1809,17-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.603,-105.066,WN4K
W1810,24-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1811,24-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1812,24-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.566,-105.105,WN4K
W1813,24-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.536,-105.101,WN4K
W1814,31-Aug-15,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.429,-105.058,WN4K
W1815,31-Aug-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.499,-105.012,WN4K
W1816,7-Sep-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.566,-105.105,WN4K
W1817,14-Sep-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.559,-105.023,WN4K
W1818,14-Sep-15,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.069,WN4K
W1819,27-Jun-16,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.374,-105.113,WN4K
W1820,18-Jul-16,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.601,-105.08,WN4K
W1821,25-Jul-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.069,WN4K
W1822,8-Aug-16,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.429,-105.058,WN4K
W1823,8-Aug-16,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.579,-105.056,WN4K
W1824,8-Aug-16,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.397,-105.021,WN4K
W1825,8-Aug-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1826,8-Aug-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.547,-105.034,WN4K
W1827,15-Aug-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.603,-105.066,WN4K
W1828,15-Aug-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.559,-105.023,WN4K
W1829,22-Aug-16,mosquito,Culex pipiens,Loveland,Larimer,Colorado,8069,West,Mountain,40.404,-105.072,WN4K
W1830,22-Aug-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.029,WN4K
W1831,12-Sep-16,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.582,-105.111,WN4K
W1832,17-Jul-17,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.499,-105.012,WN4K
W1833,17-Jul-17,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.344,-105.103,WN4K
W1834,31-Jul-17,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1835,7-Aug-17,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.533,-105.031,WN4K
W1836,21-Aug-17,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.321,-105.095,WN4K
W1837,9-Jul-18,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.536,-105.101,WN4K
W1838,16-Jul-18,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.532,-105.088,WN4K
W1839,23-Jul-18,mosquito,Culex tarsalis,Loveland,Larimer,Colorado,8069,West,Mountain,40.444,-105.022,WN4K
W1840,23-Jul-18,mosquito,Culex tarsalis,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.344,-105.103,WN4K
W1841,6-Aug-18,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.029,WN4K
W1842,6-Aug-18,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.511,-105.069,WN4K
W1843,13-Aug-18,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.579,-105.056,WN4K
W1844,20-Aug-18,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,40.571,-105.055,WN4K
MH170256,1-Jan-03,bird,Corvus brachyrhynchos,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170254,1-Jan-03,bird,Spinus tristis,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170238,1-Jan-03,bird,Turdus migratorius,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170237,1-Jan-03,mosquito,Culex pipiens,,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170234,1-Jan-03,bird ,Pica hudsonia,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170231,1-Jan-03,bird,Spinus tristis,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170228,1-Jan-03,mosquito,Culex pipiens,,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170226,1-Jan-03,bird,Turdus migratorius,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170248,1-Jan-04,bird,Buteo jamaicensis,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170246,1-Jan-04,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170233,1-Jan-04,bird ,Bubo virginianus,Loveland,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170227,1-Jan-04,mosquito,Culex tarsalis,,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170249,1-Jan-06,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170243,1-Jan-06,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170239,1-Jan-06,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170236,1-Jan-06,,,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170235,1-Jan-06,,,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170232,1-Jan-06,,,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170229,1-Jan-06,,,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170252,1-Jan-07,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170251,1-Jan-07,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170244,1-Jan-07,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170241,1-Jan-07,mosquito,Culex tarsalis,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170230,1-Jan-07,,,,Weld,Colorado,8123,West,Mountain,,,PMID30457531
MH170255,1-Jan-08,mosquito,Culex pipiens,Fort Collins,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170253,1-Jan-08,mosquito,Culex pipiens,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170250,1-Jan-08,mosquito,Culex tarsalis,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170247,1-Jan-08,mosquito,Culex tarsalis,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170245,1-Jan-08,mosquito,Culex tarsalis,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
MH170240,1-Jan-08,mosquito,Culex tarsalis,Wellington,Larimer,Colorado,8069,West,Mountain,,,PMID30457531
AF206518,1-Jan-99,mosquito,Culex pipiens,Greenwich,Fairfield,Connecticut,9001,Northeast,New England,,,PMID10600741
HM488126,15-Sep-99,bird,Corvus brachyrhynchos,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488127,24-Sep-99,bird,Corvus brachyrhynchos,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488128,27-Sep-99,bird,Corvus brachyrhynchos,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488125,29-Sep-99,bird,Corvus brachyrhynchos,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488130,18-Sep-00,mosquito,Culex salinarius,Milford,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488132,20-Sep-00,mosquito,Culiseta melanura,Shelton,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488129,21-Sep-00,mosquito,Culex salinarius,Milford,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488131,21-Sep-00,mosquito,Culex pipiens,Milford,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488133,16-Jul-01,mosquito,Culex pipiens,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488137,20-Aug-01,mosquito,Culex pipiens,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488134,6-Sep-01,mosquito,Ochlerotatus sollicitans,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488135,6-Sep-01,mosquito,Ochlerotatus cantator,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488136,7-Sep-01,mosquito,Culex restuans,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488208,19-Aug-02,mosquito,Culex salinarius,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM756648,24-Sep-02,mosquito,Ochlerotatus trivittatus,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488114,1-Oct-02,mosquito,Aedes cinereus,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488171,8-Jul-03,mosquito,Culex restuans,Redding,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488172,11-Aug-03,mosquito,Ochlerotatus sticticus,Fairfield,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488140,12-Aug-03,mosquito,Aedes vexans,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488173,12-Aug-03,mosquito,Culex restuans,New Haven,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488174,12-Aug-03,mosquito,Culex salinarius,West Haven,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488209,14-Aug-03,mosquito,Ochlerotatus sticticus,Monroe,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488138,18-Aug-03,mosquito,Culex restuans,Stratford,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488210,18-Aug-03,mosquito,Culiseta melanura,Bethany,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488175,19-Aug-03,mosquito,Culex restuans,Glastonbury,Hartford,Connecticut,9003,Northeast,New England,,,PMID21723580
HM488212,19-Aug-03,mosquito,Culex salinarius,New Haven,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488176,20-Aug-03,mosquito,Culex salinarius,West Haven,New Haven,Connecticut,9009,Northeast,New England,,,PMID21723580
HM488213,20-Aug-03,mosquito,Culex restuans,Darien,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488214,20-Aug-03,mosquito,Culex pipiens,Fairfield,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
HM488215,20-Aug-03,mosquito,Culiseta melanura,Fairfield,Fairfield,Connecticut,9001,Northeast,New England,,,PMID21723580
